lon,lat
139.766086,35.684801
139.773516,35.682078
139.780005,35.679752
139.796209,35.671851
139.807042,35.669351
139.817596,35.669629
139.83065,35.668796
139.859259,35.664631
139.872458,35.663554
139.893193,35.665932
139.902311,35.672687
139.914254,35.682686
139.924209,35.690935
139.942029,35.703517
139.958972,35.707127
139.832035,35.777117
139.825019,35.762222
139.804276,35.748916
139.780501,35.742733
139.766511,35.732257
139.763243,35.725549
139.765655,35.7174
139.769916,35.708243
139.766014,35.698072
139.763399,35.686154
139.761948,35.681071
139.758732,35.674241
139.750899,35.673838
139.745219,35.67393
139.738348,35.67323
139.726215,35.666572
139.712314,35.665247
139.703995,35.669071
139.689099,35.669187
139.680153,35.669159
139.612434,35.788507
139.631497,35.776557
139.644021,35.769939
139.653762,35.757863
139.665567,35.74955
139.678572,35.743803
139.689271,35.738229
139.698715,35.73323
139.710088,35.729565
139.719546,35.725732
139.72754,35.719044
139.733538,35.709495
139.743669,35.701934
139.73647,35.691958
139.737613,35.684006
139.740258,35.678757
139.75149,35.677405
139.763265,35.675714
139.767045,35.67435
139.773711,35.670462
139.784233,35.664871
139.79621,35.654908
139.81052,35.645576
139.826254,35.645832
139.710388,35.730645
139.678572,35.743803
139.701,35.659066
139.712314,35.665247
139.724159,35.672765
139.740258,35.678757
139.74163,35.685703
139.751948,35.695589
139.757606,35.695966
139.764107,35.68686
139.773147,35.684908
139.785377,35.682683
139.798851,35.682105
139.815681,35.689073
139.814941,35.697578
139.812935,35.710702
139.722103,35.783417
139.732599,35.777948
139.735933,35.765172
139.737618,35.753966
139.742322,35.746008
139.746442,35.736959
139.753828,35.724155
139.758025,35.717633
139.751864,35.707898
139.743669,35.701934
139.736642,35.691295
139.72955,35.686032
139.740258,35.678757
139.741419,35.673621
139.739,35.665595
139.737051,35.654682
139.734104,35.642903
139.726133,35.637917
139.7155,35.633272
139.612434,35.788507
139.631497,35.776557
139.644021,35.769939
139.653762,35.757863
139.665567,35.74955
139.678572,35.743803
139.689271,35.738229
139.698715,35.73323
139.708291,35.731464
139.714795,35.720233
139.709101,35.708242
139.707593,35.698915
139.704828,35.690853
139.705453,35.678459
139.705367,35.668497
139.702417,35.659545
139.621768,35.465852
139.616897,35.460355
139.608745,35.453437
139.602554,35.453984
139.594816,35.458634
139.586786,35.463597
139.580078,35.467694
139.565721,35.478092
139.549586,35.475031
139.532207,35.463335
139.5143,35.460399
139.502662,35.467779
139.482574,35.470412
139.461383,35.469924
139.441232,35.470666
139.429055,35.471485
139.415851,35.466744
139.392074,35.453381
139.532207,35.463335
139.526344,35.452522
139.521841,35.439502
139.506615,35.429933
139.495135,35.429434
139.48727,35.415385
139.482192,35.405436
139.467031,35.396642
139.69257,35.690551
139.699155,35.693315
139.707549,35.69792
139.718184,35.699218
139.725027,35.699518
139.735802,35.700851
139.744999,35.702927
139.75325,35.709598
139.760095,35.707462
139.774332,35.707893
139.781958,35.707045
139.790931,35.703236
139.797421,35.696881
139.797042,35.68796
139.798851,35.682105
139.796209,35.671851
139.784233,35.664871
139.776442,35.658507
139.766915,35.664895
139.760642,35.663703
139.75466,35.656785
139.743642,35.655007
139.736116,35.656503
139.731567,35.663921
139.72396,35.672929
139.714932,35.679831
139.701666,35.683218
139.698812,35.68869
139.684304,35.689798
139.682279,35.69709
139.682987,35.706891
139.686356,35.714035
139.683303,35.723608
139.670653,35.732538
139.65477,35.737404
139.64911,35.742067
139.640236,35.751452
139.628603,35.758526
139.705942,35.586859
139.711772,35.596435
139.713736,35.605769
139.716495,35.614633
139.724175,35.627102
139.730305,35.631679
139.74002,35.638692
139.748775,35.64818
139.75466,35.656785
139.759451,35.665577
139.767253,35.669464
139.771767,35.675461
139.775721,35.681688
139.782285,35.686307
139.784821,35.692126
139.786305,35.697451
139.790931,35.703236
139.79697,35.709461
139.804624,35.70858
139.812935,35.710702
139.7155,35.633272
139.726133,35.637917
139.734104,35.642903
139.748775,35.64818
139.749824,35.654074
139.751535,35.661215
139.75561,35.66975
139.759998,35.676036
139.762959,35.684856
139.75812,35.695492
139.75516,35.703398
139.75325,35.709598
139.752136,35.721408
139.744792,35.727957
139.738519,35.733502
139.728712,35.743508
139.720101,35.748785
139.710102,35.751284
139.705535,35.761339
139.702324,35.768782
139.69538,35.775725
139.685937,35.777391
139.678993,35.784335
139.673971,35.78699
139.661216,35.789056
139.654275,35.790189
139.64594,35.791833
139.698812,35.68869
139.706271,35.690616
139.722881,35.692402
139.735794,35.692594
139.751948,35.695589
139.757606,35.695966
139.767551,35.695487
139.775866,35.695534
139.782768,35.69212
139.788154,35.688516
139.797042,35.68796
139.806016,35.688379
139.815681,35.689073
139.826206,35.689349
139.83565,35.689905
139.845963,35.690355
139.864258,35.683795
139.882934,35.686055
139.89761,35.693318
139.903698,35.706017
139.926628,35.722929
139.791412,35.732248
139.788988,35.733659
139.786456,35.73493
139.784696,35.738623
139.78417,35.741975
139.781145,35.74275
139.776625,35.743837
139.774386,35.745398
139.769204,35.749212
139.764955,35.750135
139.761779,35.750579
139.757767,35.750744
139.752617,35.750909
139.747403,35.751162
139.742124,35.750909
139.737661,35.753199
139.737382,35.750248
139.735376,35.747374
139.732779,35.744501
139.730451,35.741348
139.729743,35.739563
139.727769,35.735488
139.729593,35.732082
139.724894,35.728938
139.720012,35.72528
139.718006,35.724261
139.714916,35.720403
139.71247,35.716248
139.714444,35.712981
139.718928,35.711848
139.533949,36.170345
139.523986,36.17635
139.510474,36.171317
139.488569,36.162614
139.468394,36.147265
139.458851,36.143759
139.44155,36.137615
139.389542,36.139313
139.38134,36.142657
139.368901,36.147612
139.352086,36.146242
139.331859,36.144612
139.303306,36.142958
139.281714,36.142197
139.259516,36.135314
139.222386,36.12895
139.206981,36.128672
139.194197,36.117801
139.158078,36.126728
139.122226,36.131076
139.110865,36.11157
139.112346,36.095462
139.11319,36.086169
139.106103,36.077539
139.093947,36.068682
139.101666,36.046671
139.094071,36.018586
139.086044,35.99883
139.083614,35.992369
139.068413,35.972015
139.058134,35.963922
139.035439,35.958347
139.021888,35.953867
138.993263,35.95895
138.978706,35.960075
139.722103,35.783417
139.730043,35.800187
139.736059,35.816839
139.735967,35.830859
139.737908,35.842974
139.753689,35.858873
139.74398,35.876211
139.72779,35.893677
140.390864,35.251097
140.378029,35.260407
140.344974,35.263313
140.328081,35.276408
140.314046,35.280497
140.280636,35.282763
140.252693,35.291741
140.243833,35.286466
140.251142,35.268938
140.247381,35.259314
140.247718,35.250265
140.240413,35.240588
140.215176,35.25051
140.199571,35.250051
139.774273,35.698889
139.781958,35.707045
139.792389,35.713817
139.798783,35.732413
139.805092,35.74949
139.82038,35.771782
139.821816,35.784963
139.845017,35.807905
139.878344,35.824514
139.903271,35.83869
139.915223,35.854552
139.925044,35.871799
139.952454,35.89308
139.957533,35.9109
139.622299,35.466372
139.626499,35.46192
139.632386,35.458028
139.636175,35.450135
139.642608,35.446821
139.650446,35.44243
139.759644,35.665503
139.759985,35.662871
139.762037,35.654099
139.75906,35.649136
139.757852,35.641773
139.778607,35.629813
139.771435,35.625908
139.773157,35.621462
139.779327,35.617593
139.781132,35.62467
139.791228,35.630158
139.793269,35.634596
139.78888,35.639964
139.78564,35.645684
139.789996,35.648718
139.795414,35.653792
140.157019,35.722247
140.155041,35.726225
140.153755,35.730758
140.155054,35.738357
140.14841,35.740123
140.148497,35.732605
139.156474,35.25658
139.158578,35.259226
139.157397,35.268964
139.155758,35.27519
139.148787,35.279887
139.139109,35.287913
139.133945,35.292334
139.12879,35.298825
139.126632,35.301305
139.118684,35.31585
139.109483,35.317657
139.10365,35.319046
139.553694,35.568076
139.569846,35.562973
139.578457,35.55353
139.574291,35.545476
139.589715,35.535258
139.612065,35.527701
139.612818,35.519271
139.617745,35.508588
139.617065,35.496038
139.606511,35.490205
139.605395,35.476526
139.61481,35.476512
139.619912,35.465826
139.623743,35.458575
139.630791,35.449667
139.635855,35.445821
139.633176,35.441044
139.624843,35.437434
139.618455,35.435489
139.610123,35.429935
139.602081,35.423294
139.595901,35.408745
139.590958,35.401049
139.572713,35.401391
139.559389,35.402677
139.551509,35.402685
139.534328,35.400818
139.518058,35.405922
139.511301,35.411161
139.500177,35.414296
139.483195,35.403503
139.467283,35.396471
139.620502,35.385919
139.633163,35.380192
139.641704,35.377187
139.642743,35.372015
139.642945,35.365505
139.643706,35.358406
139.646326,35.35339
139.648517,35.349627
139.650156,35.343966
139.64079,35.340914
139.635846,35.342086
139.632096,35.337225
139.631524,35.330559
139.622133,35.331285
139.487293,35.337227
139.485572,35.332482
139.485189,35.327352
139.482637,35.321447
139.4833,35.315203
139.487581,35.311003
139.493286,35.308287
139.500535,35.306698
139.510101,35.306243
139.522322,35.30426
139.528721,35.309318
139.536168,35.311265
139.54157,35.312857
139.545362,35.31372
139.550121,35.318491
139.62254,35.90751
139.617796,35.920271
139.616688,35.93568
139.618054,35.94262
139.619443,35.949941
139.620862,35.957065
139.622531,35.964072
139.623481,35.971165
139.624711,35.97989
139.62228,35.991099
139.617094,35.999537
139.608608,36.007311
139.599878,36.014163
140.387225,35.770091
140.399215,35.754248
140.089522,35.512985
140.100355,35.496171
140.124264,35.481729
140.12672,35.46592
140.126128,35.454105
140.114174,35.439662
140.114719,35.423795
140.142255,35.400213
140.150968,35.388047
140.165006,35.381346
140.154438,35.367481
140.150246,35.353074
140.145505,35.336685
140.142358,35.320512
140.139394,35.302203
140.145924,35.283367
140.159382,35.266409
140.199571,35.250051
139.531367,35.352359
139.529277,35.345389
139.522666,35.337832
139.518903,35.332865
139.504365,35.319383
139.496052,35.317256
139.491533,35.31402
139.487794,35.311867
140.024823,35.68364
140.023745,35.690184
140.027542,35.700666
140.037599,35.710271
140.042787,35.715293
140.042195,35.721328
140.034923,35.726625
140.029382,35.730436
140.02622,35.737957
140.028514,35.749217
140.023731,35.753825
140.013823,35.757827
140.000493,35.771992
139.998661,35.77922
139.989811,35.776692
139.975707,35.782343
139.975831,35.790229
139.965796,35.797281
139.949522,35.803191
139.937362,35.791394
139.929466,35.789346
139.922833,35.790652
139.916031,35.789524
139.900779,35.784472
140.102495,35.607391
140.107757,35.606878
140.114136,35.612084
140.118592,35.612822
140.120142,35.608551
140.12222,35.603958
140.114136,35.612084
140.117944,35.619774
140.115314,35.625806
140.112902,35.631447
140.111849,35.639645
140.11611,35.643164
140.125437,35.642585
140.134873,35.6387
140.148736,35.635491
140.160935,35.631308
140.171873,35.627755
140.181972,35.627436
140.18856,35.622314
139.917042,35.811949
139.919912,35.826642
139.916887,35.83601
139.911121,35.840948
139.901108,35.85123
139.901766,35.855771
139.422782,35.623724
139.422201,35.63169
139.416461,35.636878
139.408672,35.64197
139.403672,35.648666
139.410698,35.655093
139.415184,35.66148
139.420079,35.671249
139.409191,35.678262
139.409191,35.689475
139.412546,35.696077
139.41254,35.699502
139.413242,35.710158
139.417387,35.714717
139.419525,35.718775
139.418097,35.723319
139.417866,35.73223
139.416653,35.739
139.415822,35.745824
140.827557,35.729449
140.833871,35.728813
140.840112,35.728952
140.847844,35.731055
140.856893,35.728427
140.860207,35.725131
140.863096,35.722089
140.860527,35.714093
140.860935,35.706258
140.857322,35.699314
139.756747,35.655666
139.750675,35.622908
139.74708,35.595006
139.748964,35.58186
139.749918,35.570656
139.753366,35.555125
139.75423,35.548908
139.768206,35.544169
139.786777,35.542773
139.784653,35.549163
139.787979,35.550734
139.827402,35.646172
139.804395,35.640987
139.791617,35.63441
139.778896,35.62753
139.750793,35.620562
139.749549,35.608524
139.735025,35.607535
139.728439,35.619772
139.958972,35.707127
139.980343,35.705888
140.0223,35.71407
140.04236,35.721674
140.058962,35.726931
140.073461,35.728884
140.103713,35.727807
140.118375,35.72371
140.126075,35.715458
139.155396,35.256229
139.145169,35.245169
139.129104,35.246229
139.121244,35.240894
139.103743,35.233555
139.094016,35.234521
139.073849,35.238664
139.063052,35.241913
139.053162,35.240374
139.050856,35.246529
139.048162,35.25085
139.866875,35.750932
139.879376,35.75101
139.899742,35.757503
139.914252,35.762916
139.930723,35.765299
139.942957,35.769954
139.957739,35.775377
139.973567,35.775103
139.998361,35.779481
140.031545,35.784364
140.0541,35.784723
140.076073,35.787004
140.116159,35.800175
140.166911,35.803608
140.203112,35.787512
139.771287,35.727908
139.766857,35.731954
139.768989,35.742454
139.769695,35.748972
139.770381,35.754658
139.770808,35.763897
139.770679,35.768359
139.770306,35.774021
139.770094,35.781505
139.770043,35.788774
139.770183,35.79623
139.770108,35.8057
139.770719,35.814544
139.54032,35.515029
139.548745,35.52802
139.561359,35.536583
139.574325,35.545863
139.578386,35.553534
139.592258,35.561077
139.604369,35.554302
139.619944,35.549713
139.633554,35.549883
139.647008,35.553313
139.048162,35.25085
139.045639,35.249944
139.043167,35.249083
139.040556,35.248167
139.038056,35.247306
139.035611,35.246444
